endpoint,ep_short,noise_type,noise_level,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,6,RandomForest,baseline,0.2519381452709387,0.5361462190739884,0.2874527682273331,0.45167585073235267,0.48777943036351096,0.37144735745994295
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,6,LightGBM,baseline,0.3351777022525495,0.5054372915208372,0.2554668556599197,0.4176335022391128,0.554692121337043,0.5049822612112478
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,6,LightGBM,tuned,0.35030436258645614,0.49965411456745096,0.24965423420418342,0.4024134640804334,0.5781718503773378,0.5453773957823848
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,6,RandomForest,tuned,0.25811532345894717,0.5339279960147255,0.2850791049283007,0.45577832338323454,0.5161164991494556,0.34391257027414157
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,7,MeanPredictor,baseline,-0.0003923737213338274,0.6200114059100702,0.3844141434585819,0.5393276805370338,,3.98468363890207e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,7,BayesianRidge,baseline,0.31597627348056845,0.5126843681662032,0.262845261361979,0.4180782939905997,0.5518714855655473,0.4831022036040379
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,7,RandomForest,baseline,0.24714250614665478,0.537862023823835,0.2892955566718716,0.45306296207633084,0.47958079851851004,0.3671981631782958
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,7,LightGBM,baseline,0.3368122893755945,0.5048155541440169,0.2548387437057309,0.41455601944693565,0.5554840069982947,0.5043252353521855
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,7,LightGBM,tuned,0.3332880833773829,0.5061550819405862,0.25619296697428157,0.407287261847727,0.5658262695186862,0.5352899037395545
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,7,RandomForest,tuned,0.26573246353851465,0.5311799290467842,0.28215211702214676,0.45238189358931447,0.5360269768062996,0.35108309441261787
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,8,MeanPredictor,baseline,-0.00031134209568328686,0.6199862949881597,0.3843830059731454,0.5392046683860505,,0.0
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,8,BayesianRidge,baseline,0.31905574877034704,0.5115290136576569,0.26166193181357533,0.4172116561205089,0.5537239121554568,0.48465799765766726
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,8,RandomForest,baseline,0.24735460151429878,0.5377862551157606,0.289214056191434,0.4500596664219638,0.4798581541289634,0.36928677616053285
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,8,LightGBM,baseline,0.332225682700518,0.5065581986674265,0.25660120863718794,0.41597913132473524,0.5559978420512758,0.5061158951430731
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,8,LightGBM,tuned,0.3358713158902269,0.5051735596277694,0.2552003253469915,0.4077202272470367,0.5780778969686924,0.5363056191062893
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,8,RandomForest,tuned,0.24603509395521295,0.5382574612683001,0.28972109461099554,0.4572315717701618,0.501287948495914,0.33418196124616684
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,9,MeanPredictor,baseline,-0.0003622481595355609,0.6200020704068043,0.384402567308724,0.5392826301021655,,0.0
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,9,BayesianRidge,baseline,0.3194236637170912,0.5113908051351502,0.2615205555767772,0.4170059563855272,0.554164540771674,0.48506648900409355
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,9,RandomForest,baseline,0.24714029254575853,0.537862814551823,0.28929640727760875,0.45110655745061345,0.47784013787389873,0.36990761950432255
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,9,LightGBM,baseline,0.31393663698926977,0.5134481657878103,0.26362901895086666,0.4212561738671664,0.5408076608667588,0.48965992798822067
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,9,LightGBM,tuned,0.35120475208625734,0.4993077683172255,0.24930824750192812,0.4036412150921538,0.5732681259625431,0.5497770031272552
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.1,9,RandomForest,tuned,0.2531700348380993,0.5357045810822413,0.2869793981924997,0.45585345894019375,0.5206509995386038,0.33675930650387215
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,0,MeanPredictor,baseline,-0.014181521189086554,0.6242698196411627,0.3897128077148098,0.5463407850514967,,3.93050656195756e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,0,BayesianRidge,baseline,0.2969558421588093,0.519763519664574,0.27015411637410597,0.42506876846359265,0.548440435785115,0.47200562332712365
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,0,RandomForest,baseline,0.2579868255225335,0.5339742334403473,0.2851284819782065,0.4525809328605021,0.4952923825100194,0.378879370125506
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,0,LightGBM,baseline,0.3226917204280447,0.5101615049140963,0.2602647610962155,0.42167117639596113,0.5622034260813177,0.4993402276713872
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,0,LightGBM,tuned,0.3283794506966964,0.5080149355121703,0.25807917470343456,0.42239435944451037,0.5655857745332138,0.5154965672630063
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,0,RandomForest,tuned,0.25311149196605875,0.5357255772069485,0.2870018940737181,0.4580824661778988,0.5002017441293329,0.3668030921081431
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,1,MeanPredictor,baseline,-0.013490136726200364,0.624056995788122,0.38944713399209613,0.5460872456890054,,-3.933187881755093e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,1,BayesianRidge,baseline,0.2996012341953035,0.5187847232897929,0.2691375891188669,0.42383774282433656,0.550603835287311,0.4750101222004843
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,1,RandomForest,baseline,0.23986965033335417,0.540453743391708,0.29209024874611017,0.45904244373229053,0.47962852170196996,0.36465012557202825
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,1,LightGBM,baseline,0.3106426367343246,0.514679300715539,0.2648947825850363,0.4255838201197128,0.5496495260620723,0.49150458453420265
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,1,LightGBM,tuned,0.34146385900194076,0.5030420617520805,0.253051315891784,0.4173989979116788,0.5662377082265736,0.5211894751583087
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,1,RandomForest,tuned,0.24305868129334907,0.5393188490742918,0.2908648209668188,0.45982158245529714,0.4899119668144834,0.35938436757481806
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,2,MeanPredictor,baseline,-0.015708078675735315,0.6247394719697221,0.3902994078370073,0.5468988177743948,,-7.849198421749312e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,2,BayesianRidge,baseline,0.2970774936747054,0.519718548978975,0.27010737015281117,0.4251130846101883,0.5540112808826123,0.4737439246103459
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,2,RandomForest,baseline,0.2520268185659986,0.5361144414472228,0.2874186943282676,0.4551938668458958,0.491631597339954,0.3795691539423085
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,2,LightGBM,baseline,0.30504290397965184,0.5167654736499588,0.26704655475666633,0.4269385342494189,0.5475835292169486,0.4887524551400876
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,2,LightGBM,tuned,0.3272645050408044,0.5084364340573809,0.2585076074769855,0.418900506461384,0.5720766422969592,0.5151537149086572
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,2,RandomForest,tuned,0.2503693689959676,0.5367081064073376,0.28805559148335,0.4567485968695438,0.4991545368625047,0.36934239557673737
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,3,MeanPredictor,baseline,-0.014474697204446274,0.6243600439794876,0.38982546451806777,0.5464486603222825,,0.0
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,3,BayesianRidge,baseline,0.297147416996856,0.5196926987956413,0.2700805011814971,0.4251651287955286,0.5482852968278805,0.47810839814936534
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,3,RandomForest,baseline,0.23783317899303213,0.541177226131534,0.29287279008342143,0.45875337578677405,0.4862060840082682,0.3655240672718906
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,3,LightGBM,baseline,0.312575596872547,0.5139572130157654,0.2641520168109328,0.4271622569644033,0.5527307087931048,0.4922608625456123
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,3,LightGBM,tuned,0.3385229575183535,0.5041640572300046,0.25418139660261935,0.41413913048200746,0.5758836344152729,0.5157208128788615
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,3,RandomForest,tuned,0.25235199199863856,0.5359978937362149,0.2872937420896587,0.45855041917783435,0.5011564137238104,0.3696378026813522
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,4,MeanPredictor,baseline,-0.013291737385741964,0.6239959105580752,0.38937089639320144,0.5460132967082787,,7.867915975184375e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,4,BayesianRidge,baseline,0.29557983312717806,0.5202719156747165,0.27068286623983934,0.4252267607560295,0.5463343607325226,0.47395443019238287
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,4,RandomForest,baseline,0.2360345099696528,0.5418154230929209,0.2935639527013608,0.4596313191745056,0.4760253698694271,0.36713414579235926
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,4,LightGBM,baseline,0.31276253946164434,0.5138873238579733,0.2640801816219095,0.4260022977292198,0.5513136339841325,0.494895857835081
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,4,LightGBM,tuned,0.32307614338548674,0.5100167070161699,0.2601170414356176,0.4174298419068084,0.5554571594900161,0.5095837179692072
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,4,RandomForest,tuned,0.23726825567293608,0.5413777511326155,0.29308986942140824,0.45860677383804155,0.482309720318772,0.35965025240226
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,5,MeanPredictor,baseline,-0.013891344677152473,0.6241805055517533,0.3896013035108424,0.5462351436504587,,3.931631476072144e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,5,BayesianRidge,baseline,0.29176360533264334,0.5216793102927823,0.27214930278755295,0.4268923605150491,0.5473306014927433,0.4713369435927761
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,5,RandomForest,baseline,0.24557134705343897,0.5384229708673786,0.289899295557654,0.4576245462521922,0.49265707948982423,0.36977409838626835
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,5,LightGBM,baseline,0.2984449935210637,0.5192127599118448,0.26958189005527494,0.4318948676524582,0.5293046232880476,0.47601823192908754
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,5,LightGBM,tuned,0.3178133334681018,0.5119954555490015,0.26213934650282955,0.4205461960772107,0.5571090663392823,0.5079105642990891
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,5,RandomForest,tuned,0.25712598165498834,0.5342838877812032,0.28545927274259725,0.45572300698225576,0.5045130472564634,0.37559258641110194
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,6,MeanPredictor,baseline,-0.01354709220735395,0.6240745307230099,0.389469019897145,0.5461083739692129,,-7.865933718715238e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,6,BayesianRidge,baseline,0.3000753521832601,0.5186091041851231,0.2689554029436958,0.42415612512997153,0.5555254237200785,0.4769160844593206
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,6,RandomForest,baseline,0.24905053248554432,0.5371800182839008,0.288562372043492,0.4548654031083895,0.49009001495903154,0.3737710905132035
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,6,LightGBM,baseline,0.32513513313162834,0.5092404609806946,0.25932584709983036,0.4222853903144661,0.564409658041592,0.505739033882213
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,6,LightGBM,tuned,0.34785543020311227,0.5005949152871081,0.25059526921130687,0.40954261991590224,0.5794069644614569,0.5300072960137803
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,6,RandomForest,tuned,0.24954982003241777,0.5370014098015247,0.2883705141288251,0.45591110443296423,0.4996599547196975,0.367991565899179
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,7,MeanPredictor,baseline,-0.01519055761528576,0.6245802938381838,0.390100543450992,0.5467108743516176,,-3.926599882305469e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,7,BayesianRidge,baseline,0.2910898049005547,0.5219274083733855,0.27240821961135864,0.4274890448727605,0.5466360670072442,0.4710864958650695
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,7,RandomForest,baseline,0.24897619845069763,0.5372066044736649,0.28859093589012463,0.4576700487380702,0.48988823392605296,0.37153461811692484
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,7,LightGBM,baseline,0.29917141546390513,0.518943882045531,0.269302752712486,0.42881185345318856,0.5437882748395508,0.4853845666159409
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,7,LightGBM,tuned,0.32817778532753705,0.5080911998032636,0.25815666731751985,0.41675045579471026,0.5700571073429603,0.5177629924524925
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,7,RandomForest,tuned,0.2530707190042848,0.5357401997511085,0.28701756162935765,0.457406690914216,0.5038858503372703,0.3714662786729857
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,8,MeanPredictor,baseline,-0.013632750391841197,0.6241009014571803,0.38950193519966514,0.5461400663895245,,0.0
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,8,BayesianRidge,baseline,0.30157108020609547,0.5180546780554305,0.2683806494551157,0.42429375832878463,0.5532441319955274,0.47626410723365015
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,8,RandomForest,baseline,0.24528883360267217,0.5385237739672442,0.2900078551279235,0.45397709997732294,0.48399650576220654,0.37315786070013013
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,8,LightGBM,baseline,0.3122796830160821,0.5140678220490333,0.2642657256662366,0.42668789625208253,0.5534414084130228,0.49595082977921795
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,8,LightGBM,tuned,0.3271757598128001,0.5084699686483426,0.25854170901724655,0.41659097042882964,0.5595764887755911,0.5122997546152785
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,8,RandomForest,tuned,0.2586285572190429,0.5337432791096873,0.2848818879947616,0.4532748484723978,0.49484771261019744,0.3818433677444384
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,9,MeanPredictor,baseline,-0.01462241002591047,0.6244054973688418,0.38988222514443066,0.5465027094111855,,7.857597239445968e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,9,BayesianRidge,baseline,0.30140295772626247,0.5181170261297688,0.26844525276555553,0.4253006252213611,0.5521089431531512,0.47694905837393753
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,9,RandomForest,baseline,0.2489542106504289,0.5372144683423224,0.2885993849963242,0.45546013450820716,0.491454321415203,0.3762699866101559
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,9,LightGBM,baseline,0.3112298402012763,0.514460048791707,0.2646691418027656,0.4240853805270573,0.5519465710704838,0.4931613933761196
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,9,LightGBM,tuned,0.32862745135659643,0.5079211327897706,0.2579838771344437,0.4130436567424131,0.5682898823373294,0.5144028098246922
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.3,9,RandomForest,tuned,0.25313400192152125,0.5357175042150525,0.2869932443224048,0.4556849289813697,0.5028791846097891,0.36996567562273963
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,0,MeanPredictor,baseline,-0.048290892424097676,0.6346808564993646,0.40281978960676706,0.557097944743324,,-7.605230862650903e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,0,BayesianRidge,baseline,0.2546558308755118,0.5351714316012162,0.2864084612020952,0.43997581538791664,0.5432503722695609,0.45223060445380536
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,0,RandomForest,baseline,0.21515787595857216,0.54916853370501,0.3015860784117107,0.46967825269231395,0.47958702775820655,0.3568537660457365
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,0,LightGBM,baseline,0.2652143988852247,0.5313672837981072,0.2823511902909781,0.443252809769187,0.5391452518282522,0.47645001299146655
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,0,LightGBM,tuned,0.28915715248895435,0.5226383712830447,0.2731508671373937,0.4335695835294942,0.563762048779096,0.4891401547942451
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,0,RandomForest,tuned,0.21632927639168276,0.5487585554096552,0.3011359521352916,0.4699138501289512,0.48561633974923374,0.3523129636638861
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,1,MeanPredictor,baseline,-0.04616194667056561,0.6340360508203973,0.40200171373992544,0.5564493556764852,,0.0
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,1,BayesianRidge,baseline,0.25933650849928636,0.533488376865891,0.284609848251003,0.4374247243868832,0.546905854863686,0.457169553216996
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,1,RandomForest,baseline,0.21683142348129247,0.5485827151880563,0.30094299540310016,0.4694268181720038,0.4753336153751976,0.35308544051326746
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,1,LightGBM,baseline,0.2676828563321615,0.5304739885396323,0.281402652517146,0.44035546026692574,0.5444112760311798,0.468247519626086
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,1,LightGBM,tuned,0.30159671158041557,0.518045172023519,0.2683708002568773,0.42905533459086376,0.5659361306551517,0.4913280278034051
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,1,RandomForest,tuned,0.21615926118644424,0.548818078010165,0.3012012827507716,0.47062466541326586,0.483179136847651,0.34802663407968926
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,2,MeanPredictor,baseline,-0.05297425076984097,0.6360970308538731,0.4046194326611132,0.5585005832804063,,-3.785702376991094e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,2,BayesianRidge,baseline,0.25346979369724865,0.5355970610855815,0.2868642118435121,0.4393113054087219,0.5519553228948508,0.4545065950355775
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,2,RandomForest,baseline,0.2059555898724278,0.5523786562332867,0.3051221798620916,0.4708183649612941,0.47065432377409583,0.35836443352923225
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,2,LightGBM,baseline,0.26533764885662847,0.5313227172272849,0.28230382984178526,0.44123865327863276,0.5417427933003698,0.4733766585416869
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,2,LightGBM,tuned,0.29095602225223904,0.5219766540588401,0.27245962738246204,0.4314736062452727,0.5657062150808994,0.49023544494768667
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,2,RandomForest,tuned,0.20683134464977648,0.5520739618758257,0.30478565938127067,0.47594597651560033,0.4929117318382432,0.35101986897864074
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,3,MeanPredictor,baseline,-0.049192117476468455,0.6349536182913421,0.40316609738126735,0.557371650709932,,-3.7993490969390625e-32
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,3,BayesianRidge,baseline,0.2538972933118814,0.5354436846219344,0.28669993940151356,0.4404339119286126,0.542639752335345,0.46162889472048463
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,3,RandomForest,baseline,0.21055699971131392,0.5507758406257875,0.30335402661704297,0.4702361899971908,0.49087507934540897,0.35808707879590235
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,3,LightGBM,baseline,0.27202573005854136,0.5288987098014104,0.27973384522959654,0.4360569096080231,0.5469948145843103,0.48186209572289473
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,3,LightGBM,tuned,0.29064914900272876,0.5220895972254718,0.27257754753105534,0.43314076592405104,0.5641263048573814,0.49131717625557164
LOG HLM_CLint (mL/min/kg),HLM,systematic_bias,0.5,3,RandomForest,tuned,0.21858422320993076,0.5479684832861044,0.3002694586748737,0.4676616861385882,0.4971117323519537,0.3548593528536527
