endpoint,ep_short,fraction,n_train,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,4,BayesianRidge,baseline,0.1733236739551659,0.5636146110567741,0.3176614297966787,0.46978555646623155,0.4238436209670849,0.29827687836037436
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,4,RandomForest,baseline,0.09873540102957312,0.5884921161833172,0.3463229708099189,0.4864734152444822,0.3473716211254267,0.22760206087469662
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,4,LightGBM,baseline,0.08936414294566786,0.5915437447977624,0.34992400200936025,0.4748362636865392,0.3799209735487781,0.3081404230774079
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,4,LightGBM,tuned,0.12168076393589267,0.5809525870202682,0.3375059083655423,0.4650197744696219,0.4095523808483557,0.32953078492309684
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,4,RandomForest,tuned,0.11350461237886111,0.5836503267412078,0.34064770390511856,0.4874270212759554,0.3619864213391349,0.2181771717939999
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,5,MeanPredictor,baseline,-0.0005881452880664995,0.6200720694405553,0.3844893713002928,0.5395861789193535,,-7.967808019356806e-32
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,5,BayesianRidge,baseline,0.20080355278683837,0.5541677715167198,0.3071019189878073,0.4633634325399445,0.4335743368895042,0.3485533916776128
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,5,RandomForest,baseline,0.1534985706124774,0.5703327895099446,0.3252794907901948,0.47478793300978966,0.3880575398338306,0.2857273542321459
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,5,LightGBM,baseline,0.13431207403587653,0.576760052878627,0.33265215859655656,0.4735225692372461,0.39317223469718926,0.3677353246585934
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,5,LightGBM,tuned,0.12565486973246354,0.5796367872081074,0.33597880508493677,0.47981209926629703,0.3849936805669127,0.35720290851386405
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,5,RandomForest,tuned,0.16685173938241893,0.5658165402116045,0.32014835717703033,0.47723984504258443,0.39024716906846757,0.2761797955150528
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,6,MeanPredictor,baseline,-0.0006977639976160077,0.6201060342835627,0.38453149375488704,0.5372062804252832,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,6,BayesianRidge,baseline,0.19010759479396766,0.5578637681698516,0.311211983836666,0.46132734073968934,0.42216831585796705,0.3439717946173754
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,6,RandomForest,baseline,0.14196075457585644,0.5742064531567344,0.329713050846837,0.47731151033802593,0.38999756188938955,0.2533121599733258
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,6,LightGBM,baseline,0.13959793861954573,0.5749965169160731,0.330620994465616,0.4686230665250628,0.3999590685684979,0.3396370124129296
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,6,LightGBM,tuned,0.16155252342659399,0.5676131180224882,0.322184651751211,0.462776553068241,0.41096894084413005,0.35436589807552066
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,6,RandomForest,tuned,0.1420579408515874,0.5741739333347883,0.32967570572114185,0.4819957530474042,0.3820149199216336,0.23656470668176582
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,7,MeanPredictor,baseline,-0.004037215175743292,0.6211398574507234,0.38581472251390503,0.535847003636557,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,7,BayesianRidge,baseline,0.23065735346013883,0.5437188583958197,0.29563019697525345,0.446849212915028,0.4849335687453104,0.38809121225210313
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,7,RandomForest,baseline,0.15875856455827453,0.5685580601818174,0.3232582677977111,0.46812469096953074,0.42209642219485827,0.28005074510149675
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,7,LightGBM,baseline,0.15294572049331068,0.5705190012955946,0.32549193083932265,0.4723369427561878,0.4260033395549148,0.3643043817140117
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,7,LightGBM,tuned,0.14379632339880355,0.5735919359506501,0.3290077089876146,0.4676853850576215,0.4147106803895898,0.3549797105458472
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,7,RandomForest,tuned,0.15815872769227635,0.5687607257295957,0.3234887631324564,0.4742145949784483,0.41589112131207523,0.26113680390593974
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,8,MeanPredictor,baseline,-0.0032484942115236226,0.620895841457567,0.3855116459393002,0.5360701636707186,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,8,BayesianRidge,baseline,0.18701615533258553,0.5589274646838824,0.3123999107779526,0.46703533571899347,0.4253959114625271,0.31623894114151574
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,8,RandomForest,baseline,0.1426529256875798,0.5739748033178731,0.32944707484379115,0.48162357874385114,0.39107679053713684,0.24605478907928546
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,8,LightGBM,baseline,0.15873897918941493,0.5685646785876912,0.32326579373752456,0.47136314593736905,0.41647484225669246,0.3587727847531757
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,8,LightGBM,tuned,0.1719524322445286,0.5640818626366103,0.3181883477555877,0.4658983209895726,0.4279009924842737,0.3636427741376587
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,8,RandomForest,tuned,0.14781637374066248,0.5722437862495908,0.3274629509012674,0.48466480510074794,0.395816418245051,0.2350960718413016
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,9,MeanPredictor,baseline,-0.0042170240146945925,0.6211954736345608,0.38588381646406644,0.5357992739904355,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,9,BayesianRidge,baseline,0.20022271291530325,0.5543691139245285,0.3073251144734668,0.46159298921379993,0.43187918573160117,0.34733818839583985
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,9,RandomForest,baseline,0.1362923099635276,0.5761000142929641,0.33189122646835345,0.4819094626245146,0.3829148391324975,0.25910359943223554
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,9,LightGBM,baseline,0.12483983369392859,0.5799068835413521,0.3362919935786433,0.47904660647426056,0.3843417468735528,0.3343652545350104
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,9,LightGBM,tuned,0.13081001287392957,0.5779254903668178,0.33399787241572687,0.4758996733871603,0.3776872457348049,0.3315766608709553
LOG HLM_CLint (mL/min/kg),HLM,0.25,617,9,RandomForest,tuned,0.13910688881942035,0.5751605748971045,0.33080968691596774,0.48444888240717676,0.39384573906354764,0.23928771580632327
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,0,MeanPredictor,baseline,-0.000858131063443679,0.6201557199154227,0.3845931169438162,0.5370907822632296,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,0,BayesianRidge,baseline,0.26985367689426243,0.5296871583258403,0.28056848569530385,0.43488716162996244,0.512584288575605,0.4342045383063914
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,0,RandomForest,baseline,0.1860039879034593,0.5592752896775135,0.31278884964386666,0.46412110933169903,0.4097593872352945,0.3195245774611851
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,0,LightGBM,baseline,0.24767241622266933,0.537672699363657,0.28909193164100155,0.4346354382107208,0.4899869493567804,0.4538119179611868
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,0,LightGBM,tuned,0.2391768124760597,0.5406999916358933,0.2923564809550551,0.43893362488793486,0.4955273689942726,0.4547700543892881
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,0,RandomForest,tuned,0.19986647101308097,0.5544925654928612,0.30746200518685496,0.4650647856158577,0.45618964308894105,0.2884987117353613
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,1,MeanPredictor,baseline,-0.0037757920853154214,0.6210589884999207,0.3857142671965446,0.5359183358287123,,-3.9712525002904197e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,1,BayesianRidge,baseline,0.23924487863523192,0.5406758045478299,0.29233032562344324,0.44721187594145306,0.47208488668885723,0.40149262827321247
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,1,RandomForest,baseline,0.17515225216788533,0.5629909183751467,0.3169587741728911,0.4640364110558414,0.4252093946408709,0.30058849383621017
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,1,LightGBM,baseline,0.18687237326888917,0.5589768876779203,0.3124551609580944,0.4550398657021903,0.4466284036713222,0.39696754230017234
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,1,LightGBM,tuned,0.18840665944915436,0.5584492734188602,0.3118655909820529,0.45200743938565424,0.44425776611624823,0.4179157652425596
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,1,RandomForest,tuned,0.18104290914934618,0.5609770142152573,0.314695210477865,0.47125974686991906,0.44160112408899366,0.2636083355411875
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,2,MeanPredictor,baseline,-0.005594501401287255,0.621621372352032,0.38641313056482357,0.5354705043848483,,3.964070128162995e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,2,BayesianRidge,baseline,0.2401503358561038,0.5403539502785356,0.29198239158161815,0.4438914610593585,0.4810472181725162,0.396556676552034
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,2,RandomForest,baseline,0.17343707836310351,0.5635759510810139,0.3176178526368693,0.4678199877641748,0.4267412213116903,0.29615802610305675
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,2,LightGBM,baseline,0.25604535529099137,0.5346723462733379,0.2858745178694362,0.43271641105985964,0.5043116523333834,0.4336005785227552
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,2,LightGBM,tuned,0.18927271682933333,0.5581512311692371,0.3115327968557352,0.4497336246308415,0.45116452572204424,0.4085286897968659
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,2,RandomForest,tuned,0.17804854501948553,0.562001632493405,0.3158458349252522,0.4713090200944175,0.45012053603770397,0.2668127451894476
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,3,MeanPredictor,baseline,-0.0011228485271197464,0.6202377271402784,0.38469483816813843,0.536924105165476,,-3.981776192516716e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,3,BayesianRidge,baseline,0.25449937321899363,0.5352275984553055,0.2864685821482338,0.43739006973438643,0.49032314811577177,0.42459116873071256
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,3,RandomForest,baseline,0.17789018876315021,0.5620557671919684,0.31590668543375217,0.4629376884792881,0.4156544359442684,0.31225966093745133
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,3,LightGBM,baseline,0.27217269495233376,0.5288453195447989,0.27967737200444037,0.4302279709900665,0.5010989605709071,0.4648614792634866
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,3,LightGBM,tuned,0.21156179526144114,0.5504252178944802,0.302967920494186,0.44313174996770904,0.4678401489082356,0.43253053657229706
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,3,RandomForest,tuned,0.1813975662786198,0.5608555328555371,0.3145589287346685,0.47348447367150487,0.44787620790077337,0.2657962219950501
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,4,MeanPredictor,baseline,-0.0014774068330793977,0.6203475493117994,0.3848310819371553,0.5367362640184891,,3.9803665033795513e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,4,BayesianRidge,baseline,0.2875156602370065,0.5232414667050725,0.2737816324796755,0.4323979380941864,0.5257433257685069,0.4294568662526631
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,4,RandomForest,baseline,0.1850441744151945,0.5596049238597756,0.31315767080810525,0.4697274263325243,0.42994711753995224,0.29944868100188804
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,4,LightGBM,baseline,0.28717226911228355,0.5233675430421841,0.2739135851100125,0.4257892278170414,0.5145602188517285,0.46789058284523205
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,4,LightGBM,tuned,0.2600429426489902,0.5332338994146342,0.28433839148493617,0.43012817853773316,0.5054641903805341,0.4720464479198933
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,4,RandomForest,tuned,0.19732837415859905,0.5553713197798553,0.3084373028340183,0.4686358652371684,0.4765787425760189,0.2775498807116088
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,5,MeanPredictor,baseline,-0.00038460676361018464,0.620008999048597,0.38441115890124317,0.53748013013507,,3.984714575872867e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,5,BayesianRidge,baseline,0.28314113852322886,0.524845311429446,0.27546260092947217,0.4307156606477996,0.5172056122106056,0.42908511341963457
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,5,RandomForest,baseline,0.2021227626943437,0.5537102084528014,0.3065949949448447,0.4609999447296117,0.4427896475786885,0.3116857036499362
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,5,LightGBM,baseline,0.24566019096675684,0.5383912667347437,0.2898651560962419,0.44057697534349,0.4689159797888758,0.42967562425877953
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,5,LightGBM,tuned,0.27440839774054915,0.5280324547978358,0.27881827331982845,0.42644705225255614,0.5017310224748218,0.46764984010900146
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,5,RandomForest,tuned,0.19831383795631907,0.555030292142206,0.30805862519546257,0.4699239304194985,0.4731527122242677,0.27063905011089695
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,6,MeanPredictor,baseline,-0.0007456183851586307,0.6201208611577641,0.384549882443047,0.5371705398309048,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,6,BayesianRidge,baseline,0.2445856260813205,0.5387746022400374,0.2902780720189104,0.44088343503464894,0.48246614630900164,0.40238595035960556
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,6,RandomForest,baseline,0.18123375781649131,0.5609116457394453,0.3146218743261329,0.4658135698708253,0.41960521538879936,0.3038708985550384
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,6,LightGBM,baseline,0.2698606750884781,0.5296846198877406,0.2805657965456203,0.4266779133090145,0.5084389354828683,0.45634822099693584
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,6,LightGBM,tuned,0.2483742001369429,0.5374218657535865,0.288822261790066,0.43531210198977943,0.49900035030968665,0.44855453948685753
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,6,RandomForest,tuned,0.18831090399512507,0.5584822166330644,0.31190238629538103,0.4725189681437703,0.46459149744387507,0.2633977561080941
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,7,MeanPredictor,baseline,-0.0020201677661713102,0.6205156283943665,0.3850396450816555,0.536501194737809,,-3.9782104714882594e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,7,BayesianRidge,baseline,0.29101300950929554,0.5219556774929244,0.27243772926709764,0.42908423396798745,0.5315144589407085,0.44092468734236745
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,7,RandomForest,baseline,0.21539934730720844,0.5490840462241283,0.3014932898178607,0.4635627296896279,0.46328137507679906,0.32688934235667755
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,7,LightGBM,baseline,0.30624603880810186,0.5163179583498847,0.2665842341145933,0.4247456018349291,0.5297550143477313,0.4720713926106673
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,7,LightGBM,tuned,0.25069484988098,0.5365915775541551,0.2879305211020568,0.4406733588594173,0.49032312237511183,0.45789002143749724
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,7,RandomForest,tuned,0.20242392164269896,0.5536056995668148,0.30647927059286245,0.4688909345077508,0.48431357921088997,0.28762138649112423
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,8,MeanPredictor,baseline,-0.0008330743983442357,0.6201479570112917,0.38458348858527885,0.5371080688006561,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,8,BayesianRidge,baseline,0.24699204427423127,0.5379157681810569,0.28935337365781655,0.4398792087054272,0.4845051412018871,0.41566180829963223
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,8,RandomForest,baseline,0.19353516960632067,0.5566820388633947,0.30989489239310614,0.4698808754416667,0.4179392283985663,0.3098670342606828
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,8,LightGBM,baseline,0.27710677406957585,0.5270496998783486,0.2777813861418574,0.43312378071856317,0.5001971108105504,0.4646556446827888
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,8,LightGBM,tuned,0.25597486210676834,0.5346976770268128,0.28590160581786983,0.4317831855337907,0.49923070347515736,0.45831303719105443
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,8,RandomForest,tuned,0.1793710017068988,0.5615493417890409,0.31533766326370505,0.47685514521949834,0.4369645362426706,0.2620525049343385
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,9,MeanPredictor,baseline,-0.0011079173891552774,0.6202331018889325,0.38468910067876694,0.536932625623806,,-3.981835579170884e-32
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,9,BayesianRidge,baseline,0.2693375802504465,0.5298743272986389,0.28076680273018517,0.4373748617956755,0.4919456591314289,0.41985075060260324
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,9,RandomForest,baseline,0.20729318538283348,0.5519132095768542,0.30460819090542457,0.4620347798875243,0.44562178942516084,0.3281478597428971
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,9,LightGBM,baseline,0.24728352915588825,0.5378116461134809,0.28924136669529193,0.44044212821669954,0.4753482360700224,0.44097879042110527
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,9,LightGBM,tuned,0.24614071795740822,0.5382197573260441,0.28968050717610583,0.4337328495825513,0.4817823199380222,0.4658467663044297
LOG HLM_CLint (mL/min/kg),HLM,0.5,1234,9,RandomForest,tuned,0.19236949623794586,0.557084210840998,0.31034281796833757,0.47713024022477346,0.4341289708884312,0.274162829256188
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,0,MeanPredictor,baseline,-0.0004960127697861694,0.6200435211728769,0.3844539681484598,0.5373725424416514,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,0,BayesianRidge,baseline,0.30530958274084474,0.5166663138598775,0.2669440798775534,0.4222759372678401,0.5404629676899996,0.47032537922547024
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,0,RandomForest,baseline,0.21662944649357307,0.5486534496025547,0.30102060776078304,0.4557712181338188,0.4584905749369981,0.3425933941828782
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,0,LightGBM,baseline,0.28989819851737864,0.5223658778042607,0.2728661102942158,0.4268039034704135,0.521907015038564,0.476091914255802
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,0,LightGBM,tuned,0.2680476012604154,0.5303418655945724,0.28126249440233153,0.43383480893001586,0.5107855055209332,0.4767091290487469
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,0,RandomForest,tuned,0.23496562448012626,0.542194325164166,0.2939746862402253,0.4522722506213754,0.48680609879060394,0.353156841041776
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,1,MeanPredictor,baseline,-0.00296880180940029,0.6208092866530635,0.38540417039468544,0.536156688784543,,0.0
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,1,BayesianRidge,baseline,0.29872328637171786,0.5191097690344715,0.26947495230702234,0.42302421923959166,0.5330805206891986,0.4587476039742455
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,1,RandomForest,baseline,0.20207791308219902,0.5537257705831365,0.3066122290078883,0.4570409907497411,0.43542660903545427,0.3300931451817601
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,1,LightGBM,baseline,0.3004375971822312,0.5184748841169925,0.2688162054601288,0.4201174565761403,0.5345660913941724,0.4798015974152807
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,1,LightGBM,tuned,0.27621895717495315,0.5273732470011108,0.27812254165249456,0.42828424415165833,0.5139804104874165,0.4691436425079347
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,1,RandomForest,tuned,0.22860482783848068,0.5444436677791298,0.2964189073847915,0.4548354272057443,0.47263509329428105,0.33955760952700165
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,2,MeanPredictor,baseline,-0.0005715028973154457,0.6200669127111694,0.384482976239161,0.5373069511739557,,-3.9839702734956834e-32
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,2,BayesianRidge,baseline,0.2819673239504097,0.5252748374625877,0.27591365487134795,0.42703287437969994,0.520769638240096,0.45286750810775006
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,2,RandomForest,baseline,0.2216551982303362,0.5468906613470498,0.2990893954686135,0.4618454217349677,0.463378391623973,0.33485052741213356
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,2,LightGBM,baseline,0.31153937085413264,0.514344437620755,0.26455020051141076,0.4197499972235098,0.5499155557821683,0.48809478412540647
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,2,LightGBM,tuned,0.2825488054672307,0.5250621037790764,0.2756902128249095,0.4262138908326675,0.5198701823611103,0.48246120072198084
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,2,RandomForest,tuned,0.2206689458060207,0.5472370383549358,0.2994683761474814,0.46009145186312295,0.469773967464758,0.3295296401912194
LOG HLM_CLint (mL/min/kg),HLM,0.75,1851,3,MeanPredictor,baseline,-0.0006248447410741598,0.6200834408011003,0.38450347355573167,0.5372631870398832,,-3.9837578938801014e-32
